CustomerID,segment_id,segment_name,monetary,frequency,recency_days,tenure_days,risk_prob,risk_score,value_score,priority_score
13730,0,Frequent Budget Buyers,752.6,2,136,25,0.98,98.0,46.1,45.2
12468,0,Frequent Budget Buyers,729.5400000000001,2,188,128,0.985,98.5,45.8,45.2
14055,0,Frequent Budget Buyers,725.6400000000001,1,106,0,0.985,98.5,45.8,45.1
17642,0,Frequent Budget Buyers,712.29,2,120,56,0.9875,98.8,45.6,45.1
16146,0,Frequent Budget Buyers,734.13,3,157,74,0.9825,98.2,45.9,45.1
12453,0,Frequent Budget Buyers,707.09,1,134,0,0.99,99.0,45.6,45.1
15079,0,Frequent Budget Buyers,895.61,4,213,153,0.9425,94.2,47.7,45.0
14410,1,High Value At-Risk,1105.07,9,92,213,0.9075,90.8,49.6,45.0
13748,0,Frequent Budget Buyers,948.25,5,96,278,0.9325,93.2,48.2,45.0
17409,0,Frequent Budget Buyers,771.85,2,185,63,0.97,97.0,46.4,45.0
17341,0,Frequent Budget Buyers,781.36,3,157,209,0.9675,96.8,46.5,45.0
17179,0,Frequent Budget Buyers,711.79,3,178,183,0.9875,98.8,45.6,45.0
15045,0,Frequent Budget Buyers,735.66,2,152,105,0.98,98.0,45.9,45.0
17695,0,Frequent Budget Buyers,765.34,2,132,39,0.9725,97.2,46.3,45.0
16309,0,Frequent Budget Buyers,706.57,2,106,134,0.9875,98.8,45.5,45.0
14127,0,Frequent Budget Buyers,709.71,3,123,187,0.985,98.5,45.6,44.9
16449,0,Frequent Budget Buyers,707.69,2,198,82,0.985,98.5,45.6,44.9
12410,0,Frequent Budget Buyers,693.3299999999999,2,309,0,0.99,99.0,45.4,44.9
17749,0,Frequent Budget Buyers,674.52,2,178,78,0.9925,99.2,45.1,44.8
14222,0,Frequent Budget Buyers,683.17,1,177,0,0.99,99.0,45.2,44.8
18062,0,Frequent Budget Buyers,720.52,3,173,164,0.98,98.0,45.7,44.8
14603,0,Frequent Budget Buyers,660.0,1,275,0,0.995,99.5,44.9,44.7
13355,0,Frequent Budget Buyers,674.7,1,122,0,0.99,99.0,45.1,44.7
17874,0,Frequent Budget Buyers,683.46,6,185,70,0.985,98.5,45.2,44.6
17105,0,Frequent Budget Buyers,665.78,2,159,147,0.99,99.0,45.0,44.6
18218,0,Frequent Budget Buyers,662.08,2,211,70,0.9925,99.2,45.0,44.6
17146,0,Frequent Budget Buyers,749.78,3,106,253,0.9675,96.8,46.1,44.6
17046,0,Frequent Budget Buyers,642.02,1,157,0,0.9975,99.8,44.7,44.6
16725,0,Frequent Budget Buyers,781.02,7,302,69,0.96,96.0,46.5,44.6
12418,0,Frequent Budget Buyers,668.58,1,113,0,0.99,99.0,45.0,44.6
13249,0,Frequent Budget Buyers,711.41,3,92,168,0.975,97.5,45.6,44.5
16806,0,Frequent Budget Buyers,801.49,4,103,135,0.9525,95.2,46.7,44.5
14036,0,Frequent Budget Buyers,626.65,1,285,0,1.0,100.0,44.5,44.5
14867,0,Frequent Budget Buyers,710.28,3,186,150,0.975,97.5,45.6,44.5
13548,0,Frequent Budget Buyers,682.41,2,96,147,0.9825,98.2,45.2,44.4
16022,0,Frequent Budget Buyers,628.28,1,260,0,0.9975,99.8,44.5,44.4
15574,0,Frequent Budget Buyers,702.25,4,178,194,0.975,97.5,45.5,44.4
15855,0,Frequent Budget Buyers,712.24,5,137,126,0.9725,97.2,45.6,44.4
18121,0,Frequent Budget Buyers,673.1,2,149,5,0.985,98.5,45.1,44.4
15648,0,Frequent Budget Buyers,657.35,2,204,62,0.99,99.0,44.9,44.4
13799,0,Frequent Budget Buyers,688.86,2,117,177,0.98,98.0,45.3,44.4
14220,0,Frequent Budget Buyers,632.4,2,247,110,0.995,99.5,44.5,44.3
17994,0,Frequent Budget Buyers,678.49,4,122,169,0.98,98.0,45.2,44.3
12693,0,Frequent Budget Buyers,855.91,4,127,192,0.935,93.5,47.3,44.2
17126,0,Frequent Budget Buyers,1004.75,5,152,210,0.9075,90.8,48.8,44.2
15182,0,Frequent Budget Buyers,622.85,2,154,114,0.995,99.5,44.4,44.2
14481,0,Frequent Budget Buyers,636.51,2,165,122,0.99,99.0,44.6,44.2
14687,0,Frequent Budget Buyers,628.38,1,107,0,0.9925,99.2,44.5,44.2
14021,0,Frequent Budget Buyers,631.9,3,155,101,0.9925,99.2,44.5,44.2
18183,1,High Value At-Risk,632.07,2,227,47,0.99,99.0,44.5,44.1
13243,0,Frequent Budget Buyers,600.07,1,203,0,1.0,100.0,44.1,44.1
14855,0,Frequent Budget Buyers,645.65,2,119,15,0.985,98.5,44.7,44.1
15147,0,Frequent Budget Buyers,623.5,1,240,0,0.9925,99.2,44.4,44.1
12521,0,Frequent Budget Buyers,599.68,1,143,0,1.0,100.0,44.1,44.1
17499,0,Frequent Budget Buyers,622.88,1,290,0,0.9925,99.2,44.4,44.1
15402,0,Frequent Budget Buyers,626.77,2,149,47,0.9925,99.2,44.5,44.1
16718,0,Frequent Budget Buyers,623.75,1,369,0,0.9925,99.2,44.4,44.1
15643,0,Frequent Budget Buyers,664.0,3,192,90,0.98,98.0,45.0,44.1
15232,0,Frequent Budget Buyers,612.06,2,113,27,0.9975,99.8,44.2,44.1
17507,0,Frequent Budget Buyers,605.58,2,262,47,1.0,100.0,44.1,44.1
13951,0,Frequent Budget Buyers,674.45,3,176,118,0.9775,97.8,45.1,44.1
13357,0,Frequent Budget Buyers,609.95,1,257,0,0.9975,99.8,44.2,44.1
13933,0,Frequent Budget Buyers,608.7900000000001,2,109,39,0.995,99.5,44.2,44.0
15829,0,Frequent Budget Buyers,636.14,2,99,41,0.9875,98.8,44.6,44.0
15442,0,Frequent Budget Buyers,594.0,1,249,0,1.0,100.0,44.0,44.0
17990,0,Frequent Budget Buyers,630.84,3,237,124,0.9875,98.8,44.5,44.0
15258,0,Frequent Budget Buyers,623.16,2,169,48,0.99,99.0,44.4,44.0
16377,0,Frequent Budget Buyers,676.2,1,267,0,0.9725,97.2,45.2,43.9
16431,0,Frequent Budget Buyers,642.81,3,213,84,0.9825,98.2,44.7,43.9
13368,0,Frequent Budget Buyers,623.4,2,257,80,0.9875,98.8,44.4,43.9
18151,0,Frequent Budget Buyers,653.35,2,135,155,0.98,98.0,44.8,43.9
18085,0,Frequent Budget Buyers,689.95,2,330,43,0.9675,96.8,45.3,43.9
12707,0,Frequent Budget Buyers,603.42,1,292,0,0.995,99.5,44.1,43.9
12917,0,Frequent Budget Buyers,594.0,1,128,0,0.9975,99.8,44.0,43.9
17692,0,Frequent Budget Buyers,740.9399999999999,4,127,232,0.955,95.5,46.0,43.9
12624,0,Frequent Budget Buyers,641.13,2,106,71,0.9825,98.2,44.7,43.9
16109,0,Frequent Budget Buyers,611.88,2,219,89,0.9925,99.2,44.2,43.9
16116,0,Frequent Budget Buyers,612.78,1,212,0,0.9925,99.2,44.3,43.9
14548,0,Frequent Budget Buyers,652.8,2,151,167,0.98,98.0,44.8,43.9
13811,0,Frequent Budget Buyers,814.5,3,184,55,0.9375,93.8,46.8,43.9
13270,0,Frequent Budget Buyers,590.0,1,366,0,1.0,100.0,43.9,43.9
13388,0,Frequent Budget Buyers,677.1,2,131,0,0.97,97.0,45.2,43.8
14645,0,Frequent Budget Buyers,597.09,2,157,118,0.995,99.5,44.0,43.8
14377,0,Frequent Budget Buyers,617.05,2,191,70,0.9875,98.8,44.3,43.8
14905,0,Frequent Budget Buyers,616.15,2,158,76,0.9875,98.8,44.3,43.8
17398,0,Frequent Budget Buyers,653.38,3,115,140,0.9775,97.8,44.8,43.8
12872,0,Frequent Budget Buyers,599.97,2,327,38,0.995,99.5,44.1,43.8
15400,0,Frequent Budget Buyers,716.2,5,92,186,0.96,96.0,45.7,43.8
17890,0,Frequent Budget Buyers,602.09,2,323,38,0.99,99.0,44.1,43.7
17312,0,Frequent Budget Buyers,644.3,3,139,20,0.9775,97.8,44.7,43.7
16072,0,Frequent Budget Buyers,584.3199999999999,1,288,0,0.9975,99.8,43.8,43.7
12513,0,Frequent Budget Buyers,612.29,1,113,0,0.9875,98.8,44.2,43.7
14628,0,Frequent Budget Buyers,671.96,2,91,151,0.97,97.0,45.1,43.7
14000,0,Frequent Budget Buyers,635.66,1,211,0,0.98,98.0,44.6,43.7
15222,0,Frequent Budget Buyers,585.0,1,319,0,0.9975,99.8,43.8,43.7
13370,0,Frequent Budget Buyers,754.87,1,372,0,0.9475,94.8,46.2,43.7
16696,0,Frequent Budget Buyers,657.9000000000001,4,135,112,0.9725,97.2,44.9,43.7
13280,0,Frequent Budget Buyers,814.86,3,122,214,0.9325,93.2,46.8,43.7
16788,0,Frequent Budget Buyers,597.48,2,123,131,0.9925,99.2,44.0,43.7
16306,0,Frequent Budget Buyers,632.27,6,214,153,0.98,98.0,44.5,43.6
14643,0,Frequent Budget Buyers,693.8100000000001,2,170,187,0.96,96.0,45.4,43.6
17142,0,Frequent Budget Buyers,579.0,1,239,0,0.9975,99.8,43.7,43.6
13493,0,Frequent Budget Buyers,618.63,2,275,11,0.9825,98.2,44.3,43.6
16838,0,Frequent Budget Buyers,588.85,2,197,90,0.9925,99.2,43.9,43.6
17970,0,Frequent Budget Buyers,582.59,1,211,0,0.995,99.5,43.8,43.6
13744,0,Frequent Budget Buyers,1156.36,2,95,197,0.87,87.0,50.0,43.5
15768,0,Frequent Budget Buyers,621.8299999999999,3,116,110,0.98,98.0,44.4,43.5
16763,0,Frequent Budget Buyers,611.85,1,199,0,0.9825,98.2,44.2,43.5
12426,0,Frequent Budget Buyers,582.73,1,195,0,0.9925,99.2,43.8,43.5
13888,0,Frequent Budget Buyers,605.63,2,120,98,0.985,98.5,44.1,43.5
17849,0,Frequent Budget Buyers,605.8000000000001,4,218,115,0.985,98.5,44.2,43.5
13963,0,Frequent Budget Buyers,664.54,4,308,59,0.9675,96.8,45.0,43.5
15381,0,Frequent Budget Buyers,596.85,2,214,54,0.985,98.5,44.0,43.4
15700,0,Frequent Budget Buyers,696.68,2,172,1,0.955,95.5,45.4,43.4
12942,0,Frequent Budget Buyers,683.9,3,131,234,0.96,96.0,45.3,43.4
12735,0,Frequent Budget Buyers,779.5699999999999,2,315,21,0.935,93.5,46.4,43.4
16997,0,Frequent Budget Buyers,702.0,3,288,37,0.955,95.5,45.5,43.4
18196,0,Frequent Budget Buyers,689.13,2,95,195,0.955,95.5,45.3,43.3
12866,0,Frequent Budget Buyers,559.12,1,283,0,0.9975,99.8,43.4,43.3
14176,0,Frequent Budget Buyers,576.9000000000001,4,297,70,0.99,99.0,43.7,43.3
12365,0,Frequent Budget Buyers,641.38,2,291,0,0.97,97.0,44.7,43.3
13452,0,Frequent Budget Buyers,590.0,2,259,11,0.985,98.5,43.9,43.3
12649,0,Frequent Budget Buyers,623.51,3,107,105,0.975,97.5,44.4,43.3
15624,0,Frequent Budget Buyers,588.13,4,117,139,0.9875,98.8,43.9,43.3
15795,0,Frequent Budget Buyers,610.01,1,150,0,0.98,98.0,44.2,43.3
15303,0,Frequent Budget Buyers,574.02,1,290,0,0.99,99.0,43.7,43.2
12559,0,Frequent Budget Buyers,561.71,2,311,8,0.995,99.5,43.5,43.2
13240,0,Frequent Budget Buyers,663.65,4,96,269,0.96,96.0,45.0,43.2
13800,0,Frequent Budget Buyers,558.32,1,310,0,0.995,99.5,43.4,43.2
13044,0,Frequent Budget Buyers,560.47,1,291,0,0.9925,99.2,43.4,43.1
16536,0,Frequent Budget Buyers,548.97,1,110,0,0.9975,99.8,43.3,43.1
17291,0,Frequent Budget Buyers,550.8000000000001,1,308,0,0.995,99.5,43.3,43.1
14400,0,Frequent Budget Buyers,574.7,1,149,0,0.9875,98.8,43.7,43.1
14496,0,Frequent Budget Buyers,538.8100000000001,2,312,61,1.0,100.0,43.1,43.1
16275,0,Frequent Budget Buyers,559.87,1,197,0,0.9925,99.2,43.4,43.1
14323,0,Frequent Budget Buyers,605.0600000000001,2,115,123,0.975,97.5,44.1,43.0
13874,0,Frequent Budget Buyers,540.45,1,358,0,0.9975,99.8,43.1,43.0
13731,0,Frequent Budget Buyers,610.59,2,219,27,0.9725,97.2,44.2,43.0
15415,0,Frequent Budget Buyers,572.8100000000001,1,313,0,0.985,98.5,43.6,43.0
13301,0,Frequent Budget Buyers,618.09,4,104,188,0.97,97.0,44.3,43.0
17472,0,Frequent Budget Buyers,710.29,3,191,108,0.9425,94.2,45.6,43.0
15800,0,Frequent Budget Buyers,699.08,2,107,139,0.945,94.5,45.5,43.0
14891,0,Frequent Budget Buyers,554.38,2,148,39,0.9925,99.2,43.3,43.0
17265,0,Frequent Budget Buyers,562.9,2,139,41,0.9875,98.8,43.5,42.9
17443,0,Frequent Budget Buyers,534.24,1,220,0,0.995,99.5,43.0,42.8
12988,0,Frequent Budget Buyers,535.32,1,292,0,0.995,99.5,43.0,42.8
16142,0,Frequent Budget Buyers,535.34,1,250,0,0.995,99.5,43.0,42.8
12363,0,Frequent Budget Buyers,552.0,2,110,132,0.9875,98.8,43.3,42.8
12816,0,Frequent Budget Buyers,572.2,2,96,80,0.98,98.0,43.6,42.8
15825,0,Frequent Budget Buyers,532.94,1,172,0,0.995,99.5,43.0,42.8
12793,0,Frequent Budget Buyers,545.48,2,335,36,0.99,99.0,43.2,42.8
17955,0,Frequent Budget Buyers,557.3,4,199,20,0.985,98.5,43.4,42.7
15891,0,Frequent Budget Buyers,524.52,1,227,0,0.9975,99.8,42.8,42.7
14873,0,Frequent Budget Buyers,519.68,1,210,0,0.9975,99.8,42.8,42.7
12616,0,Frequent Budget Buyers,713.3,2,95,202,0.935,93.5,45.6,42.7
12601,0,Frequent Budget Buyers,577.0600000000001,5,190,142,0.9775,97.8,43.7,42.7
18159,0,Frequent Budget Buyers,530.15,1,301,0,0.995,99.5,42.9,42.7
16135,0,Frequent Budget Buyers,517.55,1,263,0,0.9975,99.8,42.7,42.6
15149,0,Frequent Budget Buyers,520.8000000000001,1,134,0,0.995,99.5,42.8,42.6
14338,0,Frequent Budget Buyers,588.22,2,161,35,0.97,97.0,43.9,42.6
12743,0,Frequent Budget Buyers,546.43,2,134,0,0.9825,98.2,43.2,42.5
13043,0,Frequent Budget Buyers,516.42,1,273,0,0.995,99.5,42.7,42.5
17391,0,Frequent Budget Buyers,508.8,2,164,0,0.995,99.5,42.6,42.4
12436,0,Frequent Budget Buyers,509.01,1,100,0,0.995,99.5,42.6,42.4
14265,0,Frequent Budget Buyers,530.18,2,109,39,0.9875,98.8,42.9,42.4
13385,0,Frequent Budget Buyers,534.57,1,330,0,0.985,98.5,43.0,42.4
17630,0,Frequent Budget Buyers,503.59999999999997,2,170,62,0.9975,99.8,42.5,42.4
16614,0,Frequent Budget Buyers,506.19,1,183,0,0.9975,99.8,42.5,42.4
17958,0,Frequent Budget Buyers,508.4599999999999,1,117,0,0.995,99.5,42.6,42.3
15433,1,High Value At-Risk,533.3,2,214,53,0.985,98.5,43.0,42.3
16955,0,Frequent Budget Buyers,518.67,4,185,188,0.99,99.0,42.7,42.3
17897,0,Frequent Budget Buyers,566.6,3,173,200,0.9725,97.2,43.5,42.3
15535,0,Frequent Budget Buyers,536.4,4,173,154,0.9825,98.2,43.0,42.3
13885,0,Frequent Budget Buyers,506.8,2,189,11,0.995,99.5,42.5,42.3
16340,0,Frequent Budget Buyers,549.07,1,107,0,0.9775,97.8,43.3,42.3
13005,0,Frequent Budget Buyers,513.7,2,174,72,0.99,99.0,42.7,42.2
14958,0,Frequent Budget Buyers,499.68,3,147,98,0.995,99.5,42.4,42.2
14463,0,Frequent Budget Buyers,529.62,3,98,107,0.9825,98.2,42.9,42.2
12582,0,Frequent Budget Buyers,511.36,2,239,49,0.99,99.0,42.6,42.2
17062,0,Frequent Budget Buyers,538.37,4,314,55,0.9775,97.8,43.1,42.1
16643,0,Frequent Budget Buyers,487.51,1,246,0,0.9975,99.8,42.2,42.1
17429,0,Frequent Budget Buyers,524.9200000000001,3,128,90,0.9825,98.2,42.8,42.1
16654,0,Frequent Budget Buyers,601.27,4,141,227,0.955,95.5,44.1,42.1
15507,0,Frequent Budget Buyers,492.36,1,172,0,0.995,99.5,42.3,42.1
18074,0,Frequent Budget Buyers,489.6,1,374,0,0.9975,99.8,42.2,42.1
15165,0,Frequent Budget Buyers,487.75,1,373,0,0.9975,99.8,42.2,42.1
15448,0,Frequent Budget Buyers,494.64,1,313,0,0.995,99.5,42.3,42.1
12639,0,Frequent Budget Buyers,486.1,1,239,0,0.9975,99.8,42.2,42.0
17374,0,Frequent Budget Buyers,495.77,2,219,62,0.9925,99.2,42.3,42.0
13217,1,High Value At-Risk,533.98,3,122,34,0.9775,97.8,43.0,42.0
16820,0,Frequent Budget Buyers,497.61,1,96,0,0.9925,99.2,42.4,42.0
17454,0,Frequent Budget Buyers,517.53,4,192,167,0.9825,98.2,42.7,42.0
15384,0,Frequent Budget Buyers,642.41,2,170,189,0.94,94.0,44.7,42.0
12809,0,Frequent Budget Buyers,489.31,1,178,0,0.995,99.5,42.2,42.0
17259,0,Frequent Budget Buyers,603.37,2,148,220,0.9525,95.2,44.1,42.0
12644,0,Frequent Budget Buyers,477.91,1,130,0,1.0,100.0,42.0,42.0
15246,0,Frequent Budget Buyers,514.15,2,238,120,0.985,98.5,42.7,42.0
14009,0,Frequent Budget Buyers,695.61,2,198,7,0.925,92.5,45.4,42.0
12447,0,Frequent Budget Buyers,476.49,1,243,0,1.0,100.0,42.0,42.0
15389,0,Frequent Budget Buyers,500.0,1,172,0,0.9875,98.8,42.4,41.9
16812,0,Frequent Budget Buyers,479.35,1,361,0,0.9975,99.8,42.0,41.9
12414,0,Frequent Budget Buyers,562.41,3,217,93,0.9625,96.2,43.5,41.8
13675,0,Frequent Budget Buyers,486.82000000000005,2,151,133,0.9925,99.2,42.2,41.8
16927,0,Frequent Budget Buyers,543.05,3,116,245,0.9675,96.8,43.2,41.8
17053,0,Frequent Budget Buyers,498.48,1,131,0,0.9875,98.8,42.4,41.8
14270,0,Frequent Budget Buyers,492.65000000000003,1,332,0,0.99,99.0,42.3,41.8
14130,0,Frequent Budget Buyers,483.86,1,319,0,0.99,99.0,42.1,41.7
12945,0,Frequent Budget Buyers,462.95,1,288,0,1.0,100.0,41.7,41.7
15882,0,Frequent Budget Buyers,516.36,4,199,169,0.9775,97.8,42.7,41.7
13248,0,Frequent Budget Buyers,465.68,2,125,64,0.9975,99.8,41.8,41.7
12811,0,Frequent Budget Buyers,514.85,3,261,23,0.9775,97.8,42.7,41.7
14450,0,Frequent Budget Buyers,483.25,3,181,139,0.99,99.0,42.1,41.7
15585,0,Frequent Budget Buyers,455.3,1,177,0,1.0,100.0,41.6,41.6
14431,1,High Value At-Risk,470.36,1,303,0,0.995,99.5,41.9,41.6
14489,0,Frequent Budget Buyers,463.38,1,207,0,0.9975,99.8,41.7,41.6
12355,0,Frequent Budget Buyers,459.4,1,214,0,1.0,100.0,41.6,41.6
13338,1,High Value At-Risk,487.02,1,158,0,0.9875,98.8,42.2,41.6
12564,0,Frequent Budget Buyers,456.9,1,261,0,1.0,100.0,41.6,41.6
16529,0,Frequent Budget Buyers,455.25,1,190,0,1.0,100.0,41.6,41.6
17140,0,Frequent Budget Buyers,465.32,1,247,0,0.9975,99.8,41.8,41.6
13398,0,Frequent Budget Buyers,457.34,1,192,0,1.0,100.0,41.6,41.6
12729,0,Frequent Budget Buyers,453.01,1,114,0,1.0,100.0,41.5,41.5
14320,1,High Value At-Risk,477.79,2,207,126,0.9875,98.8,42.0,41.5
12591,0,Frequent Budget Buyers,452.84999999999997,1,317,0,1.0,100.0,41.5,41.5
13402,0,Frequent Budget Buyers,621.23,2,127,244,0.935,93.5,44.4,41.5
15881,0,Frequent Budget Buyers,501.39000000000004,5,312,52,0.9775,97.8,42.4,41.5
14301,1,High Value At-Risk,640.14,1,117,0,0.93,93.0,44.7,41.5
13485,0,Frequent Budget Buyers,454.24,1,233,0,1.0,100.0,41.5,41.5
15109,0,Frequent Budget Buyers,484.95,1,246,0,0.985,98.5,42.1,41.5
17880,0,Frequent Budget Buyers,458.92,1,365,0,0.9975,99.8,41.6,41.5
16586,0,Frequent Budget Buyers,463.95,1,249,0,0.995,99.5,41.7,41.5
17392,0,Frequent Budget Buyers,457.91,2,307,51,0.995,99.5,41.6,41.4
14331,0,Frequent Budget Buyers,462.65999999999997,2,124,10,0.9925,99.2,41.7,41.4
14002,0,Frequent Budget Buyers,529.73,2,134,22,0.965,96.5,42.9,41.4
17460,1,High Value At-Risk,622.4300000000001,6,94,278,0.9325,93.2,44.4,41.4
13116,0,Frequent Budget Buyers,501.14,1,138,0,0.975,97.5,42.4,41.4
14013,0,Frequent Budget Buyers,473.02,3,110,165,0.985,98.5,41.9,41.3
14133,0,Frequent Budget Buyers,605.64,3,130,186,0.935,93.5,44.1,41.3
13000,0,Frequent Budget Buyers,534.85,3,107,258,0.96,96.0,43.0,41.3
15780,0,Frequent Budget Buyers,475.28000000000003,3,184,174,0.985,98.5,41.9,41.3
18095,0,Frequent Budget Buyers,580.0500000000001,2,313,20,0.9425,94.2,43.8,41.2
14692,0,Frequent Budget Buyers,591.55,4,137,185,0.9375,93.8,43.9,41.2
16805,0,Frequent Budget Buyers,460.59,2,174,186,0.99,99.0,41.7,41.2
15092,0,Frequent Budget Buyers,457.81,2,215,68,0.99,99.0,41.6,41.2
14965,0,Frequent Budget Buyers,599.0,2,96,0,0.935,93.5,44.0,41.2
16084,0,Frequent Budget Buyers,436.18,1,299,0,0.9975,99.8,41.2,41.1
18106,0,Frequent Budget Buyers,430.7,1,330,0,1.0,100.0,41.1,41.1
17035,0,Frequent Budget Buyers,433.53000000000003,2,246,65,1.0,100.0,41.1,41.1
13358,0,Frequent Budget Buyers,439.03,1,269,0,0.9975,99.8,41.2,41.1
18176,0,Frequent Budget Buyers,476.35,1,358,0,0.98,98.0,42.0,41.1
13506,0,Frequent Budget Buyers,458.52,2,316,53,0.9875,98.8,41.6,41.1
13531,0,Frequent Budget Buyers,483.8,2,205,161,0.975,97.5,42.1,41.1
14022,0,Frequent Budget Buyers,440.0,1,225,0,0.9975,99.8,41.2,41.1
18071,0,Frequent Budget Buyers,453.0,2,258,108,0.99,99.0,41.5,41.1
16230,0,Frequent Budget Buyers,542.03,2,190,30,0.9525,95.2,43.1,41.1
12802,0,Frequent Budget Buyers,427.58,1,187,0,1.0,100.0,41.0,41.0
17040,0,Frequent Budget Buyers,449.73,1,138,0,0.99,99.0,41.4,41.0
12725,0,Frequent Budget Buyers,427.8,1,371,0,1.0,100.0,41.0,41.0
15639,0,Frequent Budget Buyers,425.32,1,134,0,1.0,100.0,40.9,40.9
14288,0,Frequent Budget Buyers,426.6,1,213,0,0.995,99.5,41.0,40.8
14998,0,Frequent Budget Buyers,429.87,2,170,71,0.995,99.5,41.0,40.8
15456,0,Frequent Budget Buyers,447.22,3,283,75,0.985,98.5,41.4,40.8
17701,0,Frequent Budget Buyers,417.95,1,253,0,0.9975,99.8,40.8,40.7
17223,0,Frequent Budget Buyers,426.79,2,310,58,0.9925,99.2,41.0,40.7
15655,0,Frequent Budget Buyers,560.67,1,243,0,0.9375,93.8,43.4,40.7
12592,0,Frequent Budget Buyers,437.6,2,92,121,0.9875,98.8,41.2,40.7
12580,0,Frequent Budget Buyers,415.7,1,247,0,1.0,100.0,40.7,40.7
17525,0,Frequent Budget Buyers,422.70000000000005,1,360,0,0.995,99.5,40.9,40.7
12833,0,Frequent Budget Buyers,417.38,1,145,0,0.9975,99.8,40.8,40.7
12999,0,Frequent Budget Buyers,455.88,3,196,49,0.9775,97.8,41.6,40.6
15225,0,Frequent Budget Buyers,409.40000000000003,1,234,0,1.0,100.0,40.6,40.6
16272,0,Frequent Budget Buyers,411.7,1,117,0,1.0,100.0,40.6,40.6
12493,0,Frequent Budget Buyers,433.74,2,166,31,0.9875,98.8,41.1,40.6
15935,0,Frequent Budget Buyers,416.86,2,239,2,0.995,99.5,40.8,40.6
15361,0,Frequent Budget Buyers,418.92,1,362,0,0.995,99.5,40.8,40.6
15349,0,Frequent Budget Buyers,473.81,2,158,29,0.9675,96.8,41.9,40.6
16834,0,Frequent Budget Buyers,413.46,1,228,0,0.9975,99.8,40.7,40.6
17616,0,Frequent Budget Buyers,571.1999999999999,3,174,194,0.93,93.0,43.6,40.6
15589,0,Frequent Budget Buyers,478.53000000000003,3,256,54,0.9675,96.8,42.0,40.6
13166,0,Frequent Budget Buyers,417.2,1,283,0,0.9925,99.2,40.8,40.5
15976,0,Frequent Budget Buyers,430.94,2,165,54,0.9875,98.8,41.1,40.5
16947,0,Frequent Budget Buyers,406.48,1,236,0,1.0,100.0,40.5,40.5
12922,0,Frequent Budget Buyers,405.38,1,161,0,1.0,100.0,40.5,40.5
16034,0,Frequent Budget Buyers,437.7,3,196,136,0.9825,98.2,41.2,40.5
17431,0,Frequent Budget Buyers,403.3,1,313,0,1.0,100.0,40.5,40.5
12792,0,Frequent Budget Buyers,400.53999999999996,1,257,0,1.0,100.0,40.4,40.4
14048,0,Frequent Budget Buyers,409.93,1,305,0,0.995,99.5,40.6,40.4
16957,0,Frequent Budget Buyers,416.64,2,239,42,0.9925,99.2,40.8,40.4
14620,0,Frequent Budget Buyers,412.78000000000003,2,206,78,0.9925,99.2,40.7,40.4
17931,0,Frequent Budget Buyers,408.36,2,134,121,0.995,99.5,40.6,40.4
14896,0,Frequent Budget Buyers,468.77000000000004,2,205,160,0.965,96.5,41.8,40.4
16795,0,Frequent Budget Buyers,414.88,1,365,0,0.9925,99.2,40.7,40.4
12593,0,Frequent Budget Buyers,418.09999999999997,3,109,110,0.99,99.0,40.8,40.4
16278,0,Frequent Budget Buyers,566.38,1,100,0,0.925,92.5,43.5,40.3
16948,0,Frequent Budget Buyers,435.02,3,139,187,0.98,98.0,41.1,40.3
17134,0,Frequent Budget Buyers,425.0,2,107,157,0.985,98.5,40.9,40.3
12763,0,Frequent Budget Buyers,494.08,2,138,230,0.9525,95.2,42.3,40.3
14348,0,Frequent Budget Buyers,409.57,1,260,0,0.9925,99.2,40.6,40.3
18233,0,Frequent Budget Buyers,440.0,1,326,0,0.9775,97.8,41.2,40.3
14149,1,High Value At-Risk,446.62,1,221,0,0.975,97.5,41.4,40.3
13085,1,High Value At-Risk,416.08000000000004,2,158,137,0.9875,98.8,40.7,40.2
17486,0,Frequent Budget Buyers,396.87,1,261,0,0.9975,99.8,40.3,40.2
14497,0,Frequent Budget Buyers,475.37,1,309,0,0.9575,95.8,41.9,40.2
14513,1,High Value At-Risk,455.59000000000003,3,101,188,0.9675,96.8,41.6,40.2
14619,0,Frequent Budget Buyers,394.44,1,246,0,0.9975,99.8,40.3,40.2
15802,1,High Value At-Risk,451.42,1,143,0,0.97,97.0,41.5,40.2
16319,0,Frequent Budget Buyers,404.40000000000003,1,218,0,0.9925,99.2,40.5,40.2
15386,0,Frequent Budget Buyers,394.14,1,186,0,1.0,100.0,40.2,40.2
15342,0,Frequent Budget Buyers,406.09,1,130,0,0.9925,99.2,40.5,40.2
14460,0,Frequent Budget Buyers,434.34,3,110,200,0.975,97.5,41.1,40.1
13615,0,Frequent Budget Buyers,417.69,1,319,0,0.98,98.0,40.8,40.0
16780,0,Frequent Budget Buyers,425.19,2,100,158,0.9775,97.8,40.9,40.0
17926,0,Frequent Budget Buyers,397.29,2,133,70,0.9925,99.2,40.3,40.0
13345,0,Frequent Budget Buyers,389.5,1,288,0,0.9975,99.8,40.1,40.0
14670,0,Frequent Budget Buyers,411.53,2,280,0,0.985,98.5,40.6,40.0
17226,0,Frequent Budget Buyers,393.49,1,309,0,0.995,99.5,40.2,40.0
16917,0,Frequent Budget Buyers,391.52,1,277,0,0.995,99.5,40.2,40.0
12386,0,Frequent Budget Buyers,401.9,2,338,29,0.99,99.0,40.4,40.0
